customer_id,sim_number,mobile_number,network_type,sim_type,activation_date,status
CUST04251,89746621105567720097,9773306655,4G,Postpaid,2026-05-12,Inactive
CUST04252,89855104145882148874,9261371640,5G,Prepaid,2025-01-29,Active
CUST04253,89632150847601633509,9873570007,4G,Postpaid,2026-02-20,Inactive
CUST04254,89232769083907961702,9917418786,4G,Prepaid,2024-09-27,Inactive
CUST04255,89656258743678178373,9731460104,4G,Prepaid,2023-04-15,Active
CUST04256,89577660409170804354,9531430171,4G,Postpaid,2022-06-29,Active
CUST04257,89562845073168074888,9583852772,4G,Postpaid,2023-07-21,Active
CUST04258,89178544798622973169,9855122449,4G,Prepaid,2024-09-01,Inactive
CUST04259,89011161703349626189,9934674484,4G,Postpaid,2022-04-27,Inactive
CUST04260,89546878731680501563,9363662057,4G,Postpaid,2024-05-12,Active
CUST04261,89452679500427354024,9787711278,5G,Postpaid,2025-01-16,Suspended
CUST04262,89054353600219733915,9316888139,4G,Postpaid,2024-01-01,Suspended
CUST04263,89083506325807999624,9785566572,4G,Prepaid,2022-05-24,Inactive
CUST04264,89937741496872933043,9120813324,4G,Postpaid,2021-07-21,Suspended
CUST04265,89864086079239212845,9496013348,4G,Postpaid,2024-06-01,Inactive
CUST04266,89055110210015315724,9819098776,4G,Prepaid,2025-06-24,Suspended
CUST04267,89792263097700329917,9671947125,4G,Postpaid,2025-04-23,Suspended
CUST04268,89303561755987197972,9009111653,5G,Postpaid,2023-09-09,Inactive
CUST04269,89719309486583130152,9462840616,5G,Prepaid,2024-02-29,Suspended
CUST04270,89446189316163079696,9839677572,5G,Prepaid,2022-05-30,Inactive
CUST04271,89311171204832617893,9714991891,4G,Postpaid,2025-07-06,Suspended
CUST04272,89259139710410275563,9529382314,4G,Prepaid,2023-09-23,Inactive
CUST04273,89747933225060736623,9687156122,4G,Postpaid,2024-10-19,Suspended
CUST04274,89095886556230812254,9715556504,5G,Postpaid,2021-08-18,Suspended
CUST04275,89035110702279452310,9550560572,4G,Postpaid,2024-07-21,Suspended
CUST04276,89590881128114288022,9474830929,5G,Prepaid,2021-10-15,Suspended
CUST04277,89728642369130699939,9714623511,4G,Prepaid,2023-01-17,Active
CUST04278,89162213571126163848,9488458195,5G,Prepaid,2022-03-13,Suspended
CUST04279,89343276871557823658,9113151767,4G,Postpaid,2023-01-23,Inactive
CUST04280,89301765454528513503,9513532759,4G,Prepaid,2025-06-02,Inactive
CUST04281,89040278362782916928,9199403809,5G,Prepaid,2024-10-16,Inactive
CUST04282,89904889183557920233,9514538852,4G,Postpaid,2023-12-21,Active
CUST04283,89941300618639089855,9470986367,4G,Prepaid,2022-12-22,Inactive
CUST04284,89125970033013249570,9959564223,4G,Postpaid,2025-01-26,Inactive
CUST04285,89272992738741923034,9908172258,4G,Prepaid,2023-08-21,Suspended
CUST04286,89332762117114440231,9972781962,5G,Postpaid,2022-12-05,Inactive
CUST04287,89446177773315263015,9956917578,4G,Postpaid,2025-01-22,Active
CUST04288,89524960697221751736,9366220633,4G,Postpaid,2024-04-30,Active
CUST04289,89959018376127842102,9602759454,4G,Postpaid,2025-11-03,Inactive
CUST04290,89795116241183551294,9379805308,4G,Prepaid,2025-09-17,Suspended
CUST04291,89129533197094910668,9578723074,5G,Prepaid,2023-06-06,Suspended
CUST04292,89158250264890356490,9983051220,4G,Prepaid,2025-10-21,Suspended
CUST04293,89651430871135567921,9707815921,4G,Postpaid,2022-11-24,Suspended
CUST04294,89585741701834890763,9775257464,4G,Prepaid,2024-01-03,Active
CUST04295,89209339090145003340,9480866316,4G,Postpaid,2022-01-06,Active
CUST04296,89523753310562210932,9353610387,4G,Postpaid,2023-04-05,Inactive
CUST04297,89774576434392469559,9644569020,4G,Prepaid,2024-07-26,Inactive
CUST04298,89579712237174098925,9316400796,5G,Postpaid,2025-05-30,Active
CUST04299,89848175392060265964,9976519017,5G,Postpaid,2021-12-22,Inactive
CUST04300,89951409619639935610,9379785708,4G,Prepaid,2022-12-22,Inactive
CUST04301,89995355021500552888,9797700425,4G,Prepaid,2021-07-18,Active
CUST04302,89555794632970810189,9695953410,5G,Prepaid,2024-04-04,Active
CUST04303,89393046470923039827,9303208140,4G,Postpaid,2022-12-08,Active
CUST04304,89967784225733194686,9864223596,5G,Postpaid,2025-05-02,Inactive
CUST04305,89135672234302363935,9962489754,4G,Prepaid,2023-07-22,Suspended
CUST04306,89229993665577816044,9712634267,4G,Postpaid,2022-07-30,Active
CUST04307,89646031450283993384,9714082866,5G,Postpaid,2025-12-11,Active
CUST04308,89227625605982803834,9929015440,5G,Prepaid,2026-01-10,Inactive
CUST04309,89568909958187920605,9152503006,5G,Postpaid,2026-06-10,Inactive
CUST04310,89640200675534637164,9173135809,4G,Prepaid,2024-10-12,Active
CUST04311,89185556055803709498,9672681110,5G,Postpaid,2024-09-04,Active
CUST04312,89853641003781298376,9517490646,5G,Prepaid,2022-08-14,Active
CUST04313,89548016445592858097,9114019084,5G,Postpaid,2026-05-31,Active
CUST04314,89409804920859462447,9313895571,4G,Postpaid,2024-01-29,Active
CUST04315,89413418603045647534,9655323273,5G,Postpaid,2024-07-16,Active
CUST04316,89784355093427884895,9180250226,4G,Postpaid,2025-06-28,Active
CUST04317,89874165376171982706,9826481312,5G,Prepaid,2021-12-08,Suspended
CUST04318,89960492967661598818,9049685644,5G,Postpaid,2025-01-14,Inactive
CUST04319,89461973816255685955,9207108425,5G,Postpaid,2026-03-05,Active
CUST04320,89814125596468498118,9928488159,4G,Postpaid,2022-06-20,Active
CUST04321,89541810484556900397,9192922142,5G,Postpaid,2024-12-21,Suspended
CUST04322,89011052992841453493,9476417314,5G,Postpaid,2022-06-04,Inactive
CUST04323,89492637818879694806,9878346188,4G,Prepaid,2023-09-01,Suspended
CUST04324,89991981280443218646,9434524368,5G,Postpaid,2025-06-18,Inactive
CUST04325,89038140313794351410,9083879700,4G,Prepaid,2024-12-02,Active
CUST04326,89142960702775596175,9532175751,5G,Postpaid,2025-11-15,Active
CUST04327,89280003521248777935,9546076823,4G,Postpaid,2025-10-20,Inactive
CUST04328,89123602246344166089,9761102251,5G,Prepaid,2025-02-12,Active
CUST04329,89096677548479069548,9484132697,5G,Postpaid,2024-04-29,Suspended
CUST04330,89922222864833120711,9932858642,5G,Postpaid,2024-02-19,Active
CUST04331,89391721789255914824,9570163943,5G,Prepaid,2025-03-27,Suspended
CUST04332,89010594050421610817,9112274731,4G,Prepaid,2025-02-28,Inactive
CUST04333,89886462492116918604,9621527381,5G,Prepaid,2023-06-13,Active
CUST04334,89554747640513493635,9954571752,5G,Postpaid,2022-09-28,Suspended
CUST04335,89023060877534461363,9220798273,4G,Prepaid,2025-07-09,Inactive
CUST04336,89570237038030549641,9207053420,5G,Postpaid,2024-11-18,Active
CUST04337,89019529249464177910,9496070851,5G,Prepaid,2022-11-14,Inactive
CUST04338,89253596813676776448,9103155383,5G,Prepaid,2022-11-11,Suspended
CUST04339,89881795852375233394,9539083022,5G,Postpaid,2024-04-13,Active
CUST04340,89027496441509989367,9796443912,5G,Prepaid,2025-07-18,Inactive
CUST04341,89331124918637385482,9717035480,4G,Postpaid,2025-07-13,Active
CUST04342,89613553993269274352,9993196407,5G,Prepaid,2023-02-23,Suspended
CUST04343,89130876950066447770,9500438528,5G,Postpaid,2023-04-23,Inactive
CUST04344,89816195641450170981,9132704391,4G,Postpaid,2023-10-03,Active
CUST04345,89964987881403328976,9323110938,4G,Prepaid,2021-08-28,Suspended
CUST04346,89922387243432502229,9956563597,4G,Postpaid,2024-11-07,Suspended
CUST04347,89117464002931912910,9123689297,4G,Postpaid,2024-08-20,Suspended
CUST04348,89485152461715056095,9886471494,4G,Prepaid,2025-05-18,Suspended
CUST04349,89585242811381318467,9923760179,5G,Prepaid,2022-07-31,Suspended
CUST04350,89055733282114850869,9337804890,5G,Prepaid,2025-11-25,Inactive
CUST04351,89278556111493093886,9312286835,5G,Prepaid,2021-07-09,Suspended
CUST04352,89479601797273998850,9425634431,5G,Prepaid,2022-10-26,Suspended
CUST04353,89538251247047214828,9690907939,4G,Postpaid,2022-02-05,Inactive
CUST04354,89410929723883563274,9828700762,5G,Postpaid,2023-06-02,Inactive
CUST04355,89231621898204057275,9149261425,4G,Prepaid,2021-07-12,Active
CUST04356,89105492567746054774,9867568363,5G,Postpaid,2021-10-03,Suspended
CUST04357,89590501679881444377,9933382466,4G,Postpaid,2024-08-04,Active
CUST04358,89097706102946689594,9328201550,4G,Prepaid,2026-06-09,Inactive
CUST04359,89901780594511737266,9201860321,4G,Postpaid,2025-12-04,Suspended
CUST04360,89041009111296565990,9654499869,4G,Prepaid,2023-03-21,Suspended
CUST04361,89543099123451329280,9227204381,5G,Postpaid,2025-03-17,Active
CUST04362,89130302959432079045,9145566445,5G,Prepaid,2024-12-27,Inactive
CUST04363,89889887273666851021,9008050804,5G,Prepaid,2025-04-28,Suspended
CUST04364,89013869147874793713,9285231589,5G,Prepaid,2025-09-11,Active
CUST04365,89322972093174418787,9428497386,5G,Postpaid,2022-12-15,Active
CUST04366,89754074489926485340,9601079450,5G,Postpaid,2025-10-28,Suspended
CUST04367,89840043710318688589,9915795619,5G,Prepaid,2025-10-03,Inactive
CUST04368,89661319901506183678,9178940266,4G,Postpaid,2022-12-12,Suspended
CUST04369,89458947193540921788,9438853805,4G,Postpaid,2022-05-22,Inactive
CUST04370,89539691875934282897,9326588276,4G,Postpaid,2021-09-14,Suspended
CUST04371,89198104964688296413,9885002999,4G,Postpaid,2022-11-01,Active
CUST04372,89882020007026657779,9658280727,4G,Postpaid,2023-05-25,Suspended
CUST04373,89482625998427862506,9674280588,5G,Prepaid,2023-03-20,Suspended
CUST04374,89134487940088374971,9030913712,5G,Prepaid,2025-03-22,Inactive
CUST04375,89158087438812587341,9000273637,4G,Postpaid,2024-11-22,Active
CUST04376,89673119741986784188,9894414372,5G,Postpaid,2021-08-15,Suspended
CUST04377,89782932474600838609,9419228928,5G,Postpaid,2025-09-03,Active
CUST04378,89648005938363415984,9749406067,4G,Postpaid,2026-03-27,Active
CUST04379,89464522071635857687,9393968767,5G,Postpaid,2023-08-20,Active
CUST04380,89727547044371394733,9373922030,4G,Postpaid,2023-05-28,Active
CUST04381,89140979113400261591,9570266079,5G,Postpaid,2026-06-22,Inactive
CUST04382,89203533932368901470,9807812160,5G,Prepaid,2026-05-29,Inactive
CUST04383,89610455776642118833,9892650039,4G,Prepaid,2022-04-13,Inactive
CUST04384,89682087760512667648,9834347113,5G,Postpaid,2025-04-18,Active
CUST04385,89385255928667323947,9959274681,4G,Prepaid,2023-07-07,Inactive
CUST04386,89386029753971332566,9268837157,4G,Prepaid,2022-08-20,Inactive
CUST04387,89757921218619952718,9692471123,4G,Prepaid,2025-03-24,Inactive
CUST04388,89591993373434452898,9359572449,4G,Prepaid,2026-06-24,Inactive
CUST04389,89801639513106850890,9313108556,5G,Postpaid,2025-11-19,Suspended
CUST04390,89299448701280152399,9917654941,4G,Prepaid,2025-07-01,Suspended
CUST04391,89664844703371999552,9582316586,4G,Prepaid,2023-05-20,Suspended
CUST04392,89828336670764993922,9260168047,5G,Prepaid,2024-09-12,Active
CUST04393,89251827360538749778,9946805463,5G,Postpaid,2021-10-26,Suspended
CUST04394,89583499731926728021,9530538637,4G,Postpaid,2026-04-18,Inactive
CUST04395,89210218972735251168,9392914696,5G,Postpaid,2026-05-11,Inactive
CUST04396,89019820006307853854,9673908694,4G,Prepaid,2024-03-23,Active
CUST04397,89571811735237371297,9402552840,4G,Prepaid,2024-05-05,Active
CUST04398,89073473046590419397,9532445768,5G,Prepaid,2022-02-15,Suspended
CUST04399,89016650443933309990,9166077386,5G,Postpaid,2026-04-24,Inactive
CUST04400,89687909926379034654,9788686719,5G,Prepaid,2024-10-18,Suspended
CUST04401,89167310067173119809,9320923267,4G,Postpaid,2023-05-04,Active
CUST04402,89005859985850592718,9767232329,4G,Prepaid,2024-09-06,Inactive
CUST04403,89814119090884480489,9681881955,4G,Postpaid,2025-01-15,Suspended
CUST04404,89998447362958803879,9476961901,5G,Postpaid,2025-02-05,Active
CUST04405,89329152574278778504,9098309245,5G,Prepaid,2024-11-16,Active
CUST04406,89463326708955303876,9968708936,5G,Postpaid,2024-08-31,Inactive
CUST04407,89772779171286031526,9227002616,5G,Prepaid,2024-07-11,Inactive
CUST04408,89972540449884117050,9432950646,5G,Postpaid,2023-08-28,Active
CUST04409,89017527637947795718,9551660728,4G,Prepaid,2022-07-02,Active
CUST04410,89416007743374857071,9309836641,5G,Prepaid,2025-02-17,Active
CUST04411,89121618895545236896,9765673857,4G,Postpaid,2022-03-31,Inactive
CUST04412,89120527114100844049,9145224149,4G,Postpaid,2025-06-20,Active
CUST04413,89921125388360086920,9053904004,4G,Postpaid,2022-09-09,Inactive
CUST04414,89069081932630699371,9817693508,5G,Postpaid,2025-07-26,Suspended
CUST04415,89585881356020509308,9006586892,4G,Prepaid,2024-11-26,Active
CUST04416,89356378804798212429,9920638076,4G,Prepaid,2021-11-11,Inactive
CUST04417,89653885551734820728,9900643842,4G,Prepaid,2024-06-19,Inactive
CUST04418,89283797255211363202,9639163888,5G,Postpaid,2023-06-14,Inactive
CUST04419,89027755683560008904,9276837354,5G,Postpaid,2025-01-30,Suspended
CUST04420,89176669578994342053,9142554255,5G,Postpaid,2022-02-01,Suspended
CUST04421,89373388362560042603,9853387657,4G,Prepaid,2023-02-13,Active
CUST04422,89791796483031951381,9083415858,4G,Postpaid,2025-07-30,Suspended
CUST04423,89526278652717488785,9605537829,4G,Prepaid,2025-01-15,Inactive
CUST04424,89856137340951546891,9507162785,5G,Postpaid,2022-04-15,Active
CUST04425,89464665169482510195,9290578958,4G,Prepaid,2026-04-09,Active
CUST04426,89958077692740748238,9524967269,5G,Postpaid,2024-11-09,Inactive
CUST04427,89779828696533276099,9123805083,5G,Prepaid,2023-02-15,Suspended
CUST04428,89056616967626825292,9425853868,5G,Prepaid,2025-07-10,Inactive
CUST04429,89349468727197070003,9190359375,5G,Prepaid,2023-12-29,Active
CUST04430,89753361485342321668,9856853193,4G,Prepaid,2022-09-13,Active
CUST04431,89907965993706330718,9642927782,4G,Postpaid,2023-03-16,Active
CUST04432,89748252789418227824,9131434204,5G,Prepaid,2025-05-15,Active
CUST04433,89977490877413327526,9397684849,4G,Prepaid,2025-09-08,Active
CUST04434,89278548895934520714,9603229698,5G,Prepaid,2024-01-16,Inactive
CUST04435,89915469157574272319,9456625282,5G,Postpaid,2024-03-31,Active
CUST04436,89326789757941144974,9646530193,4G,Prepaid,2026-03-08,Active
CUST04437,89480959905095241437,9477515256,5G,Postpaid,2022-01-07,Inactive
CUST04438,89895179176216367565,9852530216,4G,Prepaid,2024-06-21,Inactive
CUST04439,89391604374207725218,9047677839,5G,Prepaid,2022-04-21,Active
CUST04440,89718782826888891271,9384403901,4G,Prepaid,2024-09-03,Active
CUST04441,89342050034684590661,9490225590,5G,Prepaid,2024-11-21,Inactive
CUST04442,89963404840676467754,9872235303,5G,Prepaid,2025-09-01,Active
CUST04443,89967675429185044507,9983289166,5G,Postpaid,2024-04-07,Active
CUST04444,89873006967220189791,9811824932,5G,Prepaid,2022-01-14,Suspended
CUST04445,89914040938250853926,9574445693,5G,Postpaid,2024-11-07,Inactive
CUST04446,89017773438155101843,9410326788,5G,Prepaid,2023-10-15,Inactive
CUST04447,89236825773608412092,9611301444,4G,Prepaid,2024-05-08,Active
CUST04448,89488983717879143954,9486890637,5G,Prepaid,2023-08-17,Suspended
CUST04449,89965889408092978164,9448906593,5G,Postpaid,2025-03-29,Active
CUST04450,89847178045121405292,9131057169,5G,Prepaid,2022-05-08,Inactive
CUST04451,89666642721187084718,9185686748,5G,Postpaid,2024-10-17,Suspended
CUST04452,89029779358221813724,9862187540,5G,Prepaid,2025-07-04,Inactive
CUST04453,89170828877227320061,9022458527,4G,Prepaid,2025-10-09,Active
CUST04454,89544124629104716078,9059761801,5G,Prepaid,2024-04-20,Inactive
CUST04455,89737622299326997483,9334123150,5G,Prepaid,2025-11-03,Suspended
CUST04456,89495174841350908207,9774746738,4G,Postpaid,2023-05-24,Suspended
CUST04457,89630157024349500007,9032066317,5G,Postpaid,2025-01-17,Suspended
CUST04458,89175316144031306408,9228044241,4G,Postpaid,2024-12-27,Inactive
CUST04459,89877181704693536513,9729989553,5G,Prepaid,2021-10-12,Suspended
CUST04460,89080961325411638939,9568348227,5G,Postpaid,2022-11-25,Active
CUST04461,89066331809382858547,9843333624,4G,Postpaid,2023-03-05,Active
CUST04462,89052072330655425970,9190938761,4G,Postpaid,2022-07-21,Suspended
CUST04463,89103987957709043155,9322063399,5G,Prepaid,2024-01-27,Active
CUST04464,89428033015295317132,9103455501,4G,Prepaid,2023-11-24,Suspended
CUST04465,89212532225198295436,9073002290,5G,Postpaid,2023-06-17,Active
CUST04466,89988245709860900594,9376555044,5G,Prepaid,2022-07-17,Suspended
CUST04467,89676381272499630189,9036999575,4G,Postpaid,2021-12-28,Inactive
CUST04468,89243322579873076252,9299912028,5G,Prepaid,2022-05-06,Active
CUST04469,89540167518666136412,9326401166,5G,Prepaid,2023-02-11,Inactive
CUST04470,89659900998563850998,9930815550,5G,Prepaid,2023-01-22,Suspended
CUST04471,89751018184592999641,9308585001,4G,Postpaid,2021-12-14,Active
CUST04472,89312563274982167599,9920990727,4G,Postpaid,2023-05-10,Suspended
CUST04473,89141947864412687578,9852594630,4G,Prepaid,2022-03-16,Suspended
CUST04474,89237832741046305083,9962434134,5G,Postpaid,2025-02-16,Active
CUST04475,89650864587578873131,9495952892,4G,Prepaid,2022-08-26,Active
CUST04476,89695067618547250358,9722340287,5G,Postpaid,2025-04-28,Suspended
CUST04477,89402429397303648173,9637599532,4G,Postpaid,2023-06-20,Active
CUST04478,89629139128830978561,9896761361,5G,Postpaid,2025-07-17,Inactive
CUST04479,89521027958355005010,9965403568,5G,Prepaid,2025-10-30,Active
CUST04480,89867202885754367775,9291293043,5G,Prepaid,2024-04-02,Suspended
CUST04481,89952885948967185452,9301215500,4G,Postpaid,2026-04-12,Suspended
CUST04482,89624646409606634998,9922566418,4G,Postpaid,2024-02-15,Suspended
CUST04483,89571595437789045865,9948806406,4G,Postpaid,2025-05-30,Inactive
CUST04484,89907238980350919827,9698434959,5G,Prepaid,2022-10-10,Active
CUST04485,89074214811493981701,9232471146,4G,Postpaid,2022-07-04,Suspended
CUST04486,89776166619996312100,9208079483,4G,Prepaid,2024-10-28,Suspended
CUST04487,89647826963806996675,9810666128,4G,Prepaid,2024-08-23,Suspended
CUST04488,89621585702257580802,9132096358,4G,Prepaid,2023-05-03,Suspended
CUST04489,89477647277637688956,9295916039,5G,Prepaid,2023-12-23,Suspended
CUST04490,89870136595635531408,9215257419,4G,Postpaid,2023-07-10,Inactive
CUST04491,89559463269103748670,9153461919,4G,Postpaid,2022-09-06,Inactive
CUST04492,89038435812558110126,9827356232,4G,Postpaid,2022-07-13,Inactive
CUST04493,89179015175873496462,9027031442,5G,Prepaid,2025-04-19,Inactive
CUST04494,89737483130802881819,9110900537,5G,Prepaid,2026-03-03,Active
CUST04495,89895721351967355161,9172928832,4G,Postpaid,2022-02-27,Active
CUST04496,89176222266826096966,9461220707,4G,Postpaid,2022-03-05,Active
CUST04497,89128034180284808744,9717576283,5G,Prepaid,2022-10-26,Active
CUST04498,89467335630823901018,9566376373,4G,Prepaid,2021-07-02,Active
CUST04499,89962605602537064561,9724018915,4G,Postpaid,2022-03-04,Suspended
CUST04500,89713617139282749948,9568861555,5G,Postpaid,2022-04-26,Active
CUST04501,89993127288028039841,9359207667,5G,Postpaid,2023-12-09,Inactive
CUST04502,89503286832455394701,9758466234,4G,Prepaid,2024-07-25,Inactive
CUST04503,89822481644912435452,9278761870,5G,Prepaid,2024-02-19,Suspended
CUST04504,89528463955306659527,9810913434,5G,Postpaid,2023-01-31,Inactive
CUST04505,89405778170669130323,9431218851,5G,Prepaid,2023-09-17,Suspended
CUST04506,89450496798231995440,9642000909,5G,Postpaid,2024-01-26,Active
CUST04507,89058738899653033838,9728099578,5G,Postpaid,2023-04-19,Active
CUST04508,89929548269473037938,9035304847,5G,Prepaid,2023-03-01,Inactive
CUST04509,89083893534922361158,9397164799,4G,Postpaid,2026-02-25,Inactive
CUST04510,89986912497763861007,9223502913,5G,Prepaid,2026-01-10,Active
CUST04511,89570019447306174358,9392914967,4G,Postpaid,2024-06-19,Inactive
